id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,month/year
1565468733387358221,Spacious Family Home | Free Parking | Walk to City,439038269,Serena,Christchurch City,Central Ward,-43.51856,172.64147,Entire home/apt,,2.0,10,2026-03-18,2.7,3,1,10,,2026-03
1565676565630142997,Modern 3-Bed CBD Townhouse | Stadium + Parking.,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.5340777,172.6414874,Entire home/apt,571.0,1.0,19,2026-03-15,5.14,95,328,19,,2026-03
1565682909119235751,"House by nature area, set up to feel at home",93603575,Lilly,Christchurch City,Innes Ward,-43.51752,172.65963,Private room,51.0,1.0,22,2026-03-19,6.29,1,82,22,,2026-03
1566172656152875455,Coming soon! Brand New City Apartment (203),731795588,Sigrid,Christchurch City,Central Ward,-43.5391205,172.6344073,Entire home/apt,230.0,1.0,0,,,2,319,0,,
1566221035372148264,Coming soon! Brand New City Apartment (206),731795588,Sigrid,Christchurch City,Central Ward,-43.5391205,172.6344073,Entire home/apt,230.0,1.0,0,,,2,325,0,,
1566411094412127129,Modern Suite on St Asaph Street with Parking,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5365477,172.6384152,Entire home/apt,252.0,1.0,8,2026-03-08,2.2,188,253,8,,2026-03
1566572198070026975,French Inspired Retreat - Akaroa Upper Deck,24205506,"Mayie, Judi And Karen At Bookahome",Christchurch City,Banks Peninsula Ward,-43.81038864067729,172.96310658553492,Entire home/apt,209.0,2.0,4,2026-01-26,1.71,83,92,4,,2026-01
1566800894718363469,Cotswold Retreat â Cosy 1-Bedroom with Logburner,28774099,Liz,Christchurch City,Harewood Ward,-43.48726,172.58432,Entire home/apt,155.0,1.0,11,2026-03-17,3.44,3,291,11,,2026-03
1566852206638166180,"Handy to Airport, CBD & Arena",49642171,Lily-SimplyHost,Christchurch City,Spreydon Ward,-43.554333575190526,172.59540792743198,Entire home/apt,262.0,1.0,13,2026-03-18,4.64,95,14,13,,2026-03
1567212814690489612,Central 1BR Apartment Steps From Te Kaha Stadium,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53114,172.64105,Entire home/apt,193.0,1.0,2,2026-02-26,2.0,132,209,2,,2026-02
1567213320156282261,Stylish 1BR Apartment near Te Kaha Stadium,331763232,Managed By Williams,Christchurch City,Central Ward,-43.5307276552678,172.64058543812695,Entire home/apt,193.0,2.0,1,2026-03-01,1.0,132,206,1,,2026-03
1567769927103521434,Modern 3BR Richmond Retreat with Garage Parking,202585247,Ohana,Christchurch City,Central Ward,-43.52193,172.65189,Entire home/apt,335.0,1.0,8,2026-02-26,2.4,137,227,8,,2026-02
1568312071076784007,St Albans Executive Stay,81390838,Perfect Stays,Christchurch City,Fendalton Ward,-43.50827,172.6248,Entire home/apt,715.0,2.0,4,2026-01-28,1.4,47,100,4,,2026-01
1568353813620661489,Harbour Crest Retreat - Lyttelton Holiday Home,145244100,Bachcare,Christchurch City,Banks Peninsula Ward,-43.59766,172.71348,Entire home/apt,,2.0,2,2026-02-06,0.92,1417,356,2,,2026-02
1568383226125227879,"Lucky number 8, 4br. free parking close to Airport",431781991,Alistair Natalie,Christchurch City,Waimairi Ward,-43.5012,172.56639,Entire home/apt,428.0,1.0,6,2026-03-06,2.12,2,239,6,,2026-03
1568393967357849063,Elysian Du Regent Boutique City Apartment,470640570,Shannon,Christchurch City,Central Ward,-43.5297056,172.6386045,Entire home/apt,453.0,1.0,4,2026-03-20,3.24,3,236,4,,2026-03
1568436907738234006,Bliss at Madras - Christchurch Holiday Home,145244100,Bachcare,Christchurch City,Innes Ward,-43.51529570369837,172.64348798350352,Entire home/apt,,2.0,0,,,1417,365,0,,
1568450465338009222,Peaceful Garden Couples Retreat,20665858,Adam,Christchurch City,Banks Peninsula Ward,-43.7603,172.94882,Entire home/apt,303.0,1.0,14,2026-03-04,4.67,20,343,14,,2026-03
1569065134340570569,"Family friendly house, close to Riccarton Mall",66524262,Katrina,Christchurch City,Riccarton Ward,-43.52837,172.58993,Entire home/apt,289.0,1.0,2,2026-01-24,0.85,1,143,2,,2026-01
1569077422751711734,St Asaph | SALT District Urban Haven,119518284,Sarah,Christchurch City,Central Ward,-43.5367198,172.6383433,Entire home/apt,263.0,1.0,13,2026-03-20,4.76,1,349,13,,2026-03
1569629323069220654,City Town House Yellow,245835178,Melanie,Christchurch City,Central Ward,-43.54612,172.62806,Private room,63.0,1.0,28,2026-03-07,8.32,2,150,28,,2026-03
1570117563613342632,Central Stay: 1 Rooms + Private Bath/queen bed,230894269,Vikramjit,Christchurch City,Linwood Ward,-43.52512,172.6758,Private room,149.0,1.0,5,2026-02-27,3.41,1,365,5,,2026-02
1570144474815421549,City center and close by River.,305595616,Manoj,Christchurch City,Central Ward,-43.5225853,172.6558806,Private room,61.0,1.0,6,2026-02-28,3.91,1,180,6,,2026-02
1570563794828480819,"Modern Studio Near Stadium, Dining & City Fun",482671075,Care Property Stays,Christchurch City,Central Ward,-43.5371788,172.6478091,Entire home/apt,151.0,1.0,13,2026-03-03,3.98,147,257,13,,2026-03
1570629833945918767,Stylish 3BR Townhouse with Garage,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5296292,172.650212,Entire home/apt,587.0,1.0,10,2026-03-10,3.41,147,196,10,,2026-03
1570666004660773643,Beach 2BedGarage Sleeps 6 View Sea Hotpools & Pier,667811172,Gabrielle,Christchurch City,Coastal Ward,-43.50722,172.73127,Entire home/apt,234.0,2.0,1,2026-02-13,0.81,1,158,1,,2026-02
1570705423587709422,Stay Central | Free Parking | City Base,559322845,Miriama,Christchurch City,Central Ward,-43.5260674,172.6413088,Entire home/apt,212.0,2.0,11,2026-03-07,3.67,1,49,11,,2026-03
1570709945234516866,Stylish Riverside Home by Park. 8 mins to City Ctr,5080290,Paul & Marie,Christchurch City,Cashmere Ward,-43.5613406,172.6484919,Entire home/apt,286.0,2.0,7,2026-03-19,2.5,1,293,7,,2026-03
1570731573815881619,Rapa Nui themed Caravan in Åtautahi,63955373,Luis Esteban,Christchurch City,Linwood Ward,-43.53913,172.67406,Entire home/apt,92.0,1.0,2,2026-03-10,2.0,1,16,2,,2026-03
1571179688962045028,Spacious Sunny 4BR Family Home | 10 min to Airport,255652466,Jacqui,Christchurch City,Waimairi Ward,-43.52493,172.553,Entire home/apt,571.0,2.0,3,2026-03-14,2.57,1,134,3,,2026-03
1571380463103392552,Manchester Executive Stays,153948924,Alisa Kate,Christchurch City,Innes Ward,-43.51366,172.64078,Entire home/apt,375.0,2.0,6,2026-02-21,2.05,2,353,6,,2026-02
1571512568181142395,"Comfort & serenity, just 20 min drive from the CBD",48882398,Michael,Christchurch City,Heathcote Ward,-43.5806572773388,172.7141771838069,Entire home/apt,375.0,2.0,1,2026-01-11,0.43,1,6,1,,2026-01
1571621229220597291,CityFringe new house in Richmond-Walk 2 Avon River,43367626,Sharon,Christchurch City,Central Ward,-43.52309,172.65245,Entire home/apt,234.0,1.0,3,2026-02-22,1.5,16,42,3,,2026-02
1571913113694494968,Family friendly 3 bedroom house with amazing views,20665858,Adam,Christchurch City,Banks Peninsula Ward,-43.810251,172.9709684,Entire home/apt,350.0,1.0,24,2026-03-05,7.2,20,304,24,,2026-03
1571963966816960574,Best location to access to all amenities you need,121720633,Stephanie,Christchurch City,Halswell Ward,-43.55084,172.55569,Private room,86.0,1.0,10,2026-03-12,3.16,2,218,10,,2026-03
1572294954696681142,Basic Kiwi Beach Cottage!,197798195,Abigail,Christchurch City,Coastal Ward,-43.4930761,172.7228596,Entire home/apt,,1.0,2,2026-01-17,0.73,1,0,2,,2026-01
1572756888505322142,"Iconic OGB 1-Bed Apartment | Gym, Pool & Carpark",49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.53116353521855,172.63830804973756,Entire home/apt,320.0,1.0,13,2026-03-21,7.5,95,316,13,,2026-03
1572781194394691775,Manchester Square Urban Stay â Easy To Everything,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5311992,172.6399008,Entire home/apt,176.0,1.0,20,2026-03-10,6.82,188,0,20,,2026-03
1572806900696085790,Luxury Family Friendly 4 Bed in Wigram,49642171,Lily-SimplyHost,Christchurch City,Halswell Ward,-43.56295,172.54443,Entire home/apt,359.0,1.0,7,2026-03-18,2.12,95,312,7,,2026-03
1573093537414160276,"Private En-suite, Sunny 2nd Floor, Near Westfield",697785165,Lin,Christchurch City,Riccarton Ward,-43.5332312,172.5929776,Private room,105.0,1.0,9,2026-03-09,7.3,2,160,9,,2026-03
1573444751346348027,Modern Retreat - Located Close to Everything,480926543,Mandy,Christchurch City,Halswell Ward,-43.55602,172.55862,Entire home/apt,229.0,1.0,5,2026-01-14,1.7,1,137,5,,2026-01
1573670501739242310,Luxury Cottage with Outdoor Spa,305389317,Cranford Cottages And Motel,Christchurch City,Innes Ward,-43.51046,172.63799,Entire home/apt,315.0,1.0,1,2026-01-28,0.56,5,345,1,,2026-01
1573710689700346553,it's a home surrounding with lot of amenities.,732323895,Dhiren,Christchurch City,Cashmere Ward,-43.56454620379006,172.62726818207906,Entire home/apt,240.0,1.0,2,2026-02-28,2.0,1,356,2,,2026-02
1573992514061033859,Private and comfortable guesthouse,144059201,Deborah,Christchurch City,Harewood Ward,-43.48728,172.57398,Entire home/apt,141.0,1.0,23,2026-03-14,10.0,1,346,23,,2026-03
1574155509655285399,Sherborne St | Secure Townhouse with Double Garage,482671075,Care Property Stays,Christchurch City,Innes Ward,-43.51509,172.63794,Entire home/apt,356.0,1.0,4,2026-02-16,1.35,147,261,4,,2026-02
1574170466533153916,Central City 2BR Apartment + Carpark & Lift,482671075,Care Property Stays,Christchurch City,Central Ward,-43.53814,172.63721,Entire home/apt,249.0,1.0,7,2026-02-22,2.47,147,262,7,,2026-02
1574949350032157989,"Games Room Escape, Pool Table, Ping Pong & Air Con",482671075,Care Property Stays,Christchurch City,Innes Ward,-43.5109695,172.6378916,Entire home/apt,321.0,1.0,10,2026-03-01,3.75,147,213,10,,2026-03
1575813349420735362,Aura Retreat,690839047,Matthew,Christchurch City,Innes Ward,-43.50251,172.65869,Private room,72.0,3.0,4,2026-03-16,4.0,4,125,4,,2026-03
1576220847137474746,Yondersea,36563950,John,Christchurch City,Banks Peninsula Ward,-43.8240977,172.9031566,Entire home/apt,343.0,2.0,1,2026-01-03,0.38,1,41,1,,2026-01
1576249527519059010,St Albans City Stay,197355871,Michael,Christchurch City,Innes Ward,-43.50889025430211,172.63107262551785,Entire home/apt,290.0,1.0,8,2026-03-08,2.79,1,14,8,,2026-03
1576385601405932233,Christchurch Worcester Street 2 bedroom Apt,21389379,Christine,Christchurch City,Central Ward,-43.53068,172.64784,Entire home/apt,261.0,2.0,4,2026-03-15,2.67,9,323,4,,2026-03
1576423210025858008,Family friendly three bedroom house,211195948,Jenny,Christchurch City,Linwood Ward,-43.54344,172.66252,Entire home/apt,265.0,1.0,13,2026-03-14,4.43,20,33,13,,2026-03
1576454284286117272,BRAND NEW City Centre Apt @ Manchester Square,119889512,Louise,Christchurch City,Central Ward,-43.53095803976464,172.6399564370513,Entire home/apt,196.0,1.0,5,2026-03-05,1.9,1,276,5,,2026-03
1576638987336947385,Modern great location townhouse!,414223081,Tayler,Christchurch City,Fendalton Ward,-43.51321,172.6261,Entire home/apt,302.0,1.0,9,2026-03-01,4.22,1,352,9,,2026-03
1576978181534585475,The Garden Haven in Fendalton,81390838,Perfect Stays,Christchurch City,Fendalton Ward,-43.52529618438033,172.6008797254075,Entire home/apt,591.0,2.0,2,2026-02-14,1.05,47,188,2,,2026-02
1577031771126028781,Stadium Outlook,734266818,Te Kaha View,Christchurch City,Central Ward,-43.53063,172.64266,Entire home/apt,120.0,1.0,8,2026-03-17,8.0,1,282,8,,2026-03
1577033380067816852,"Walk to CBD â¢ Modern, Spacious Home with Garage",97715487,Lex,Christchurch City,Central Ward,-43.5248642,172.6431133,Entire home/apt,319.0,1.0,3,2026-01-10,1.02,3,229,3,,2026-01
1577104368526783216,Brand New Modern 3BR Home U4,74811135,Maggie,Christchurch City,Riccarton Ward,-43.53494,172.60457,Entire home/apt,351.0,1.0,5,2026-02-27,1.69,41,37,5,,2026-02
1577133355897972736,New York Loft | Private Car Park | Walk to Stadium,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5364897,172.6380439,Entire home/apt,285.0,1.0,8,2026-03-06,2.61,188,218,8,,2026-03
1577334980644129754,Just lovely 2BR/2Bath Near CBD + Free Parking,49642171,Lily-SimplyHost,Christchurch City,Spreydon Ward,-43.5436,172.61226,Entire home/apt,262.0,1.0,7,2026-02-28,3.62,95,323,7,,2026-02
1577389596430670846,Affordable Private Sleep-Out Room #1 Own Entrance,251685150,Reshabh,Christchurch City,Heathcote Ward,-43.54852,172.64317,Private room,82.0,1.0,1,2026-02-21,1.0,2,360,1,,2026-02
1577804515445177911,Home in Beckenham Christchurch 2 bedroom Cottage,255669827,Jane,Christchurch City,Cashmere Ward,-43.56512,172.6399,Entire home/apt,129.0,2.0,11,2026-03-19,3.63,1,7,11,,2026-03
1577812555967440017,Private Guest Suite in Quiet Avonhead Cul-de-Sac,105498827,Karen,Christchurch City,Waimairi Ward,-43.50783524550181,172.56046603529438,Entire home/apt,115.0,1.0,37,2026-03-19,15.21,1,13,37,,2026-03
1577918268788979755,"2 BR Cottage 4 Beds, 1 min walk to Harbour & Shops",20665858,Adam,Christchurch City,Banks Peninsula Ward,-43.8100273,172.9616807,Entire home/apt,346.0,1.0,16,2026-03-08,5.58,20,63,16,,2026-03
1577936862113788982,Central 3BR and 2.5 Bath Townhouse with Parking,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5267436,172.6484079,Entire home/apt,284.0,1.0,3,2026-03-01,2.09,188,49,3,,2026-03
1578041147415088308,"Modern 1BR Townhouse, Central City",551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.523634,172.6415444,Entire home/apt,200.0,1.0,3,2026-01-15,1.17,188,262,3,,2026-01
1578055916675287944,Harbour-view haven - with large garden. NEW 17/12,734503659,Sarah,Christchurch City,Banks Peninsula Ward,-43.8102035,172.9678423,Entire home/apt,272.0,2.0,16,2026-03-09,5.78,1,264,16,,2026-03
1578697060099245061,Stunning 4-bdrm home Near CBD With Parking!,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.54571291380489,172.62572157822282,Entire home/apt,359.0,1.0,12,2026-03-21,6.32,95,310,12,,2026-03
1578701913487591238,Central City House with Garage | Walk to Stadium,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.53171,172.64863,Entire home/apt,290.0,1.0,12,2026-03-10,4.19,188,229,12,,2026-03
1578702570859945803,Stylish 1BR Retreat near Te Kaha Stadium,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53236,172.64072,Entire home/apt,182.0,1.0,4,2026-02-27,1.54,132,288,4,,2026-02
1578702571090612785,Brand-New 1BR Apartment near Te Kaha Stadium,331763232,Managed By Williams,Christchurch City,Central Ward,-43.52761711977456,172.63875009450706,Entire home/apt,192.0,1.0,6,2026-02-20,3.21,132,270,6,,2026-02
1578703032840684600,Newly Built 1BR Apartment near Te Kaha Stadium,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53249,172.64084,Entire home/apt,196.0,2.0,3,2026-03-05,3.0,132,332,3,,2026-03
1578703033435723531,Fresh 1BR Apartment Steps from Te Kaha Stadium,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53063816120372,172.64058191348497,Entire home/apt,229.0,1.0,0,,,132,288,0,,
1578786431961721306,Comfortable City Stay Â· Great Stadium Access,107729261,Dean,Christchurch City,Linwood Ward,-43.52633,172.67897,Entire home/apt,,2.0,0,,,2,0,0,,
1579125352127189286,Premium Central Residence | Parking | Sleeps 6,419098857,Skylar,Christchurch City,Central Ward,-43.53158255507987,172.6635380834341,Entire home/apt,190.0,1.0,10,2026-03-07,3.41,1,121,10,,2026-03
1579303932255218188,Luxury 2-Bedroom Retreat in the Heart of Merivale,75112372,Tori,Christchurch City,Fendalton Ward,-43.50815588939392,172.62486565858126,Entire home/apt,333.0,1.0,0,,,2,312,0,,
1579320274936084814,Bright & Modern 3BR Home U5,74811135,Maggie,Christchurch City,Riccarton Ward,-43.53592,172.60574,Entire home/apt,351.0,1.0,6,2026-02-28,3.91,41,50,6,,2026-02
1579336639417867797,Comfortable Three-Bedroom Home U6,74811135,Maggie,Christchurch City,Riccarton Ward,-43.53463,172.60375,Entire home/apt,372.0,1.0,0,,,41,65,0,,
1579486947151442894,New Tastefully Designed 2 Bdrm 2Bthrm Free Park,45768555,Hasslefree Accommodation,Christchurch City,Central Ward,-43.5161191,172.6317021,Entire home/apt,287.0,1.0,5,2026-03-07,1.92,65,134,5,,2026-03
1579527597306056886,the alpine bunk shelter,202976612,Fabricio,Christchurch City,Cashmere Ward,-43.56693,172.65602,Entire home/apt,126.0,1.0,16,2026-02-28,5.78,2,87,16,,2026-02
1580004909817598948,A smarter stay for city visits and events.,102299629,Paul,Christchurch City,Central Ward,-43.5311992,172.6399008,Entire home/apt,355.0,2.0,2,2026-02-05,1.05,1,323,2,,2026-02
1580122510321948397,Cozy room,218893144,Eun Sarah,Christchurch City,Waimairi Ward,-43.507839529638765,172.57269836962223,Private room,92.0,1.0,0,,,1,172,0,,
1580207323550359526,"Home with heart, on the most delightful street",734978508,Mel,Christchurch City,Central Ward,-43.52306194659612,172.63195403809812,Entire home/apt,280.0,2.0,2,2026-02-28,1.58,1,173,2,,2026-02
1580294560577582008,Beautiful Home near Airport!,131734373,Alicia,Christchurch City,Waimairi Ward,-43.5237352,172.5498214,Entire home/apt,286.0,1.0,14,2026-03-06,4.88,10,337,14,,2026-03
1580735437732819215,The Quiet Pad â Rest Easy. Fly Easy @19,561053190,Dhruv,Christchurch City,Halswell Ward,-43.56122410540892,172.54431154578924,Private room,75.0,1.0,7,2026-03-07,2.59,1,364,7,,2026-03
1580746285140619179,Quiet and peaceful luxury at a low price,32636421,Karyn,Christchurch City,Cashmere Ward,-43.56707,172.64747,Private room,126.0,1.0,1,2026-01-17,0.46,3,294,1,,2026-01
1580777874851531865,Selwyn Heights,20665858,Adam,Christchurch City,Banks Peninsula Ward,-43.8127,172.96594,Entire home/apt,373.0,1.0,13,2026-03-01,5.06,20,326,13,,2026-03
1580851527434824325,Coastal Cabin With Ocean Views & Spa,98883601,Claire,Christchurch City,Heathcote Ward,-43.57956,172.77319,Entire home/apt,229.0,1.0,29,2026-03-19,13.18,1,303,29,,2026-03
1580966531555038279,Steps to One New Zealand Stadium & CBD | WFH Space,439038269,Serena,Christchurch City,Central Ward,-43.5332916400812,172.64899809745543,Entire home/apt,338.0,2.0,2,2026-02-03,0.74,3,90,2,,2026-02
1581057258438236257,Luxury CBD Retreat | 2 King Beds + Ensuites,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5313183,172.6404351,Entire home/apt,318.0,1.0,1,2026-01-11,0.42,188,255,1,,2026-01
1581336377756421345,Harbour Heights - Akaroa Holiday Home,145244100,Bachcare,Christchurch City,Banks Peninsula Ward,-43.80530854374933,172.97267002389353,Entire home/apt,,2.0,0,,,1417,365,0,,
1581561370182228362,Modern Townhouse with Secure Parking | St Albans,551181197,Paula Kat Charlotte,Christchurch City,Innes Ward,-43.508548,172.633636,Entire home/apt,293.0,1.0,1,2026-03-09,1.0,188,2,1,,2026-03
1581580959718228993,Urban Escape on Haineswood,374915856,Simon,Christchurch City,Riccarton Ward,-43.5303,172.56385,Entire home/apt,632.0,2.0,2,2026-02-28,2.0,111,20,2,,2026-02
1581621414044913910,Private sleepout with garden-view lounge,374772956,Minh,Christchurch City,Central Ward,-43.52497,172.66917,Private room,69.0,1.0,21,2026-03-18,8.18,2,345,21,,2026-03
1582000588124198729,Ensuite Room Christchurch (10 mins from airport),665624535,Sharmaine,Christchurch City,Hornby Ward,-43.5403518,172.5161124,Private room,111.0,1.0,2,2026-03-07,2.0,3,337,2,,2026-03
1582283637668242044,Central City Stay| Ideal for Work Trips & Friends,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.53079,172.63962,Entire home/apt,264.0,1.0,8,2026-03-06,2.93,188,193,8,,2026-03
1582306395928733634,Bright 2BR House: Steps Away from Te Kaha Stadium,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53211656497016,172.63957265564548,Entire home/apt,283.0,1.0,10,2026-02-20,3.66,132,265,10,,2026-02
1582329029751274493,Roomy 3-Bed Harbour View Getaway Â· Sleeps 7,20665858,Adam,Christchurch City,Banks Peninsula Ward,-43.75876,172.94642,Entire home/apt,408.0,1.0,7,2026-02-23,3.44,20,347,7,,2026-02
1582956484481831152,Central Gloucester Escape Stylish 2BR Townhouse,202585247,Ohana,Christchurch City,Central Ward,-43.52855,172.64617,Entire home/apt,265.0,1.0,17,2026-02-28,6.3,137,89,17,,2026-02
1582984883489509999,Spacious living on Anysley Terrace,55081827,Caleb,Christchurch City,Heathcote Ward,-43.55762,172.6682,Entire home/apt,1632.0,1.0,0,,,1,354,0,,
1583016345513849114,Designer Gated Townhouse | Carpark | Sleeps 6,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.52189,172.63687,Entire home/apt,267.0,1.0,7,2026-03-09,3.33,188,241,7,,2026-03
1583071939373504190,CBD 1BR Apartment | Walk to Stadium | Guest Fav,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.52802336231802,172.64345109603465,Entire home/apt,200.0,1.0,18,2026-03-19,6.59,95,328,18,,2026-03
1583082896298341200,Modern 2-BR Home with Parking at Mohua Lane,331763232,Managed By Williams,Christchurch City,Riccarton Ward,-43.5346,172.58514,Entire home/apt,,2.0,5,2026-02-07,1.76,132,0,5,,2026-02
1583660480531635317,Unit in Manchester Square â New Stadium,86216394,Min,Christchurch City,Central Ward,-43.5311992,172.6399008,Entire home/apt,201.0,1.0,11,2026-03-09,4.46,37,164,11,,2026-03
1583700545812483276,Central City Hideaway | Family & Work Friendly,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5302,172.64159,Entire home/apt,322.0,1.0,3,2026-03-07,1.11,188,206,3,,2026-03
1583705298392044829,Master bedroom with its own bathroom and toilet.,733820483,Bhupinder,Christchurch City,Innes Ward,-43.49556748982597,172.65456373857197,Private room,103.0,1.0,9,2026-03-12,4.09,1,361,9,,2026-03
1583862211251045049,Relaxing Stay in Wigram,74811135,Maggie,Christchurch City,Halswell Ward,-43.55665,172.53991,Entire home/apt,182.0,1.0,12,2026-03-13,5.14,41,343,12,,2026-03
1583873615504782695,Modern 2-Bedroom Townhouse in Central Christchurch,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53025,172.64137,Entire home/apt,246.0,2.0,4,2026-03-03,1.64,132,335,4,,2026-03
1584292868009427684,Elegant City Living | 2 King Beds | Central CHCH,482671075,Care Property Stays,Christchurch City,Central Ward,-43.531,172.64128,Entire home/apt,291.0,1.0,10,2026-03-07,3.66,147,202,10,,2026-03
1584613267216954446,Sunlit Cedar Retreat with Ocean Views,348958875,Charlotte,Christchurch City,Heathcote Ward,-43.565991504382026,172.73261278348411,Entire home/apt,588.0,2.0,3,2026-03-07,3.0,2,53,3,,2026-03
1584988377579973099,Nest Retreat,690839047,Matthew,Christchurch City,Innes Ward,-43.503511630390406,172.6576460049791,Private room,75.0,3.0,2,2026-02-21,1.82,4,73,2,,2026-02
1585154561974715312,The River Bothy,13938410,Jen,Christchurch City,Cashmere Ward,-43.5645293606866,172.63848298628793,Entire home/apt,419.0,2.0,2,2026-02-28,0.85,15,175,2,,2026-02
1585165704995774806,Hidden Sanctuary in North New Brighton.,312742834,Daniel,Christchurch City,Coastal Ward,-43.49194,172.7136,Entire home/apt,160.0,1.0,19,2026-03-17,6.87,1,257,19,,2026-03
1585878995362542835,Quiet 2 bedroom Flat â 5 Min Walk to Sumner Beach,31184121,Michelle,Christchurch City,Heathcote Ward,-43.57375,172.76571,Entire home/apt,,2.0,10,2026-03-15,4.23,1,0,10,,2026-03
1585987555805994099,2 Bedroom Escape near Te Kaha Stadium,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53275,172.63941,Entire home/apt,222.0,1.0,10,2026-03-05,4.17,132,154,10,,2026-03
1586101475987579694,Luxury Apartment with Wraparound Balcony & Carpark,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5318421,172.6398551,Entire home/apt,359.0,1.0,15,2026-03-11,5.84,188,242,15,,2026-03
1586431771848624522,City fringe Haven- private double room,733474374,Tamara,Christchurch City,Burwood Ward,-43.48937,172.68197,Private room,90.0,1.0,5,2026-01-24,1.85,1,33,5,,2026-01
1586546701006429673,Modern Family Home with Outdoor Living in Wigram,202585247,Ohana,Christchurch City,Halswell Ward,-43.5569636627414,172.55107865974716,Entire home/apt,470.0,1.0,10,2026-03-02,3.7,137,72,10,,2026-03
1586585146887720162,Secluded oasis in Halswell,736369842,Sandi,Christchurch City,Halswell Ward,-43.60199129469335,172.5747565886309,Entire home/apt,126.0,2.0,8,2026-03-14,3.64,1,163,8,,2026-03
1587196900596489073,"Inviting, close to airport, | Fast Wi-Fi & Parking",155011545,Barb,Christchurch City,Hornby Ward,-43.5220887,172.5389454,Private room,85.0,1.0,9,2026-02-24,3.75,1,208,9,,2026-02
1587202669127181119,Central Christchurch Retreat | Premium 2BR 2BA,334773541,Daniel,Christchurch City,Central Ward,-43.525881,172.6359291,Entire home/apt,276.0,1.0,6,2026-03-09,4.5,1,343,6,,2026-03
1588018985296378935,Beautiful House near Airport!,131734373,Alicia,Christchurch City,Hornby Ward,-43.5323886,172.5199049,Entire home/apt,285.0,1.0,4,2026-02-26,3.08,10,342,4,,2026-02
1588225009245242003,Innes Rd Parkside,24205506,"Mayie, Judi And Karen At Bookahome",Christchurch City,Papanui Ward,-43.50290999434064,172.6318829787252,Entire home/apt,,2.0,0,,,83,0,0,,
1588871136197575484,Ocean view getaway in Charteris Bay,57713196,Eilish,Christchurch City,Banks Peninsula Ward,-43.645279116830665,172.7109762329338,Entire home/apt,381.0,3.0,2,2026-03-02,2.0,1,338,2,,2026-03
1589642102115664804,Kimpton James 1-Bedroom Apartment with Balcony,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53064,172.64087,Entire home/apt,180.0,2.0,3,2026-02-14,1.76,132,295,3,,2026-02
1589642103299217579,Stylish 2BR Townhouse with Balcony near Te Kaha,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53098122661197,172.64080032894748,Entire home/apt,237.0,2.0,3,2026-03-06,2.09,132,177,3,,2026-03
1589642105156423750,Freshly Styled 1BR Apartment near Te Kaha Stadium,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53014791681165,172.6387957907086,Entire home/apt,177.0,1.0,4,2026-03-02,1.82,132,282,4,,2026-03
1589924905746910064,"Stylish City Apartment - Coffee, Bars & Sunlight",97715487,Lex,Christchurch City,Central Ward,-43.5288784,172.6431514,Entire home/apt,247.0,2.0,8,2026-03-14,4.14,3,191,8,,2026-03
1590433163973069069,Central City Apartment With Free Street Parking,86643389,Samuel,Christchurch City,Central Ward,-43.5245901,172.6420862,Entire home/apt,229.0,1.0,25,2026-03-19,15.63,2,66,25,,2026-03
1590709818991360574,Room near Hagley Park,61637206,Cathy,Christchurch City,Riccarton Ward,-43.53408,172.61184,Private room,90.0,1.0,17,2026-03-19,11.33,2,78,17,,2026-03
1591012481555724543,"Better Together BnB - Near City, Central Living",128284700,Nashi,Christchurch City,Central Ward,-43.5317706,172.6632829,Entire home/apt,200.0,1.0,7,2026-03-07,3.56,1,89,7,,2026-03
